id,class,order,family,species,iucn,criteria,population,systems,realm
196960,Reptilia,Squamata,Amphisbaenidae,Chirindia mpwapwaensis,DD,,Unknown,Terrestrial,Afrotropical
196961,Reptilia,Squamata,Amphisbaenidae,Chirindia rondoensis,DD,,Unknown,Terrestrial,Afrotropical
196962,Reptilia,Squamata,Amphisbaenidae,Chirindia swynnertoni,LC,,Stable,Terrestrial,Afrotropical
196963,Reptilia,Squamata,Amphisbaenidae,Dalophia pistillum,LC,,Stable,Terrestrial,Afrotropical
196964,Reptilia,Squamata,Amphisbaenidae,Monopeltis capensis,LC,,Stable,Terrestrial,Afrotropical
196965,Reptilia,Squamata,Amphisbaenidae,Monopeltis decosteri,LC,,Stable,Terrestrial,Afrotropical
196966,Reptilia,Squamata,Amphisbaenidae,Monopeltis infuscata,LC,,Stable,Terrestrial,Afrotropical
196967,Reptilia,Squamata,Amphisbaenidae,Monopeltis leonhardi,LC,,Stable,Terrestrial,Afrotropical
196968,Reptilia,Squamata,Amphisbaenidae,Monopeltis mauricei,LC,,Stable,Terrestrial,Afrotropical
196969,Reptilia,Squamata,Amphisbaenidae,Monopeltis sphenorhynchus,LC,,Stable,Terrestrial,Afrotropical
196970,Reptilia,Squamata,Amphisbaenidae,Zygaspis ferox,EN,B1ab(iii),Decreasing,Terrestrial,Afrotropical
196971,Reptilia,Squamata,Amphisbaenidae,Zygaspis quadrifrons,LC,,Stable,Terrestrial,Afrotropical
196972,Reptilia,Squamata,Amphisbaenidae,Zygaspis vandami,LC,,Stable,Terrestrial,Afrotropical
196973,Reptilia,Squamata,Amphisbaenidae,Zygaspis violacea,LC,,Unknown,Terrestrial,Afrotropical
196975,Reptilia,Squamata,Lacertidae,Heliobolus lugubris,LC,,Stable,Terrestrial,Afrotropical
196976,Reptilia,Squamata,Lacertidae,Heliobolus neumanni,DD,,Unknown,Terrestrial,Afrotropical
196977,Reptilia,Squamata,Lacertidae,Heliobolus nitidus,LC,,Unknown,Terrestrial,Afrotropical
196978,Reptilia,Squamata,Lacertidae,Heliobolus spekii,LC,,Unknown,Terrestrial,Afrotropical
196979,Reptilia,Squamata,Lacertidae,Ichnotropis capensis,LC,,Stable,Terrestrial,Afrotropical
196980,Reptilia,Squamata,Lacertidae,Meroles squamulosus,LC,,Stable,Terrestrial,Afrotropical
196981,Reptilia,Squamata,Lacertidae,Meroles anchietae,LC,,Stable,Terrestrial,Afrotropical
196982,Reptilia,Squamata,Lacertidae,Meroles ctenodactylus,LC,,Stable,Terrestrial,Afrotropical
196983,Reptilia,Squamata,Lacertidae,Meroles cuneirostris,LC,,Stable,Terrestrial,Afrotropical
196984,Reptilia,Squamata,Lacertidae,Meroles knoxii,LC,,Stable,Terrestrial,Afrotropical
196985,Reptilia,Squamata,Lacertidae,Meroles suborbitalis,LC,,Stable,Terrestrial,Afrotropical
196986,Reptilia,Squamata,Lacertidae,Meroles reticulatus,LC,,Stable,Terrestrial,Afrotropical
196987,Reptilia,Squamata,Lacertidae,Nucras boulengeri,LC,,Unknown,Terrestrial,Afrotropical
196988,Reptilia,Squamata,Lacertidae,Nucras caesicaudata,DD,,Unknown,Terrestrial,Afrotropical
196989,Reptilia,Squamata,Lacertidae,Nucras holubi,LC,,Stable,Terrestrial,Afrotropical
196990,Reptilia,Squamata,Lacertidae,Nucras intertexta,LC,,Stable,Terrestrial,Afrotropical
196991,Reptilia,Squamata,Lacertidae,Nucras lalandii,LC,,Stable,Terrestrial,Afrotropical
196992,Reptilia,Squamata,Lacertidae,Nucras livida,LC,,Stable,Terrestrial,Afrotropical
196993,Reptilia,Squamata,Lacertidae,Nucras ornata,LC,,Stable,Terrestrial,Afrotropical
196995,Reptilia,Squamata,Lacertidae,Nucras taeniolata,LC,,Stable,Terrestrial,Afrotropical
196996,Reptilia,Squamata,Lacertidae,Nucras tessellata,LC,,Stable,Terrestrial,Afrotropical
196997,Reptilia,Squamata,Lacertidae,Pedioplanis burchelli,LC,,Stable,Terrestrial,Afrotropical
196998,Reptilia,Squamata,Lacertidae,Pedioplanis inornata,LC,,Stable,Terrestrial,Afrotropical
197000,Reptilia,Squamata,Lacertidae,Pedioplanis lineoocellata,LC,,Stable,Terrestrial,Afrotropical
197001,Reptilia,Squamata,Lacertidae,Pedioplanis namaquensis,LC,,Stable,Terrestrial,Afrotropical
197002,Reptilia,Squamata,Lacertidae,Pedioplanis rubens,LC,,Stable,Terrestrial,Afrotropical
197003,Reptilia,Squamata,Lacertidae,Pedioplanis undata,LC,,Stable,Terrestrial,Afrotropical
197004,Reptilia,Squamata,Lacertidae,Pedioplanis benguelensis,LC,,Stable,Terrestrial,Afrotropical
197005,Reptilia,Squamata,Lacertidae,Pedioplanis breviceps,LC,,Stable,Terrestrial,Afrotropical
197007,Reptilia,Squamata,Lacertidae,Tropidosaura essexi,LC,,Stable,Terrestrial,Afrotropical
197008,Reptilia,Squamata,Lacertidae,Tropidosaura gularis,LC,,Stable,Terrestrial,Afrotropical
197009,Reptilia,Squamata,Lacertidae,Tropidosaura montana,LC,,Stable,Terrestrial,Afrotropical
197166,Reptilia,Squamata,Viperidae,Trimeresurus trigonocephalus,LC,,Stable,Terrestrial,Indomalayan
197168,Reptilia,Squamata,Uropeltidae,Rhinophis phillipsi,CR,"B1ab(ii,iii)",Decreasing,Terrestrial,Indomalayan
197169,Reptilia,Squamata,Uropeltidae,Rhinophis melanogaster,EN,B1ab(iii),Decreasing,Terrestrial,Indomalayan
197170,Reptilia,Squamata,Uropeltidae,Rhinophis tricoloratus,EN,"B1ab(ii,iii)+2ab(ii,iii)",Decreasing,Terrestrial,Indomalayan
197171,Reptilia,Squamata,Uropeltidae,Rhinophis punctatus,CR,B1ab(iii),Decreasing,Terrestrial,Indomalayan
197172,Reptilia,Squamata,Uropeltidae,Rhinophis porrectus,EN,"B1ab(ii,iii)+2ab(ii,iii)",Decreasing,Terrestrial,Indomalayan
197173,Reptilia,Squamata,Uropeltidae,Rhinophis philippinus,EN,"B1ab(ii,iii)+2ab(ii,iii)",Decreasing,Terrestrial,Indomalayan
197174,Reptilia,Squamata,Uropeltidae,Rhinophis homolepis,EN,"B1ab(ii,iii)+2ab(ii,iii)",Decreasing,Terrestrial,Indomalayan
197175,Reptilia,Squamata,Uropeltidae,Rhinophis erangaviraji,CR,"B1ab(ii,iii,v)",Decreasing,Terrestrial,Indomalayan
197176,Reptilia,Squamata,Uropeltidae,Rhinophis dorsimaculatus,EN,"B1ab(ii,iii)+2ab(ii,iii)",Decreasing,Terrestrial,Indomalayan
197177,Reptilia,Squamata,Uropeltidae,Rhinophis blythii,EN,"B1ab(iii,v)+2ab(iii,v)",Decreasing,Terrestrial,Indomalayan
197179,Reptilia,Squamata,Typhlopidae,Indotyphlops violaceus,DD,,Decreasing,Terrestrial,Indomalayan
197180,Reptilia,Squamata,Typhlopidae,Indotyphlops veddae,DD,,Decreasing,Terrestrial,Indomalayan
197181,Reptilia,Squamata,Typhlopidae,Indotyphlops tenebrarum,DD,,Decreasing,Terrestrial,Indomalayan
197182,Reptilia,Squamata,Typhlopidae,Indotyphlops malcolmi,EN,"B1ab(ii,iii)+2ab(ii,iii)",Decreasing,Terrestrial,Indomalayan
197183,Reptilia,Squamata,Typhlopidae,Indotyphlops leucomelas,CR,"B1ab(ii,iii)",Decreasing,Terrestrial,Indomalayan
197184,Reptilia,Squamata,Typhlopidae,Indotyphlops lankaensis,CR,"B1ab(ii,iii)",Unknown,Terrestrial,Indomalayan
197185,Reptilia,Squamata,Gerrhopilidae,Gerrhopilus mirus,CR,"B1ab(ii,iii)",Unknown,Terrestrial,Indomalayan
197186,Reptilia,Squamata,Elapidae,Calliophis haematoetron,EN,B1ab(iii),Unknown,Terrestrial,Indomalayan
197187,Reptilia,Squamata,Natricidae,Aspidura ceylonensis,VU,A2c; B1ab(iii),Decreasing,Terrestrial,Indomalayan
197188,Reptilia,Squamata,Colubridae,Dendrelaphis oliveri,DD,,Unknown,Terrestrial,Indomalayan
197189,Reptilia,Squamata,Colubridae,Chrysopelea taprobanica,LC,,Decreasing,Terrestrial,Indomalayan
197190,Reptilia,Squamata,Colubridae,Boiga barnesii,VU,"B1ab(iii,v)",Decreasing,Terrestrial,Indomalayan
197191,Reptilia,Squamata,Natricidae,Fowlea asperrimus,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Indomalayan
197192,Reptilia,Squamata,Natricidae,Aspidura trachyprocta,EN,B1ab(iii)+2ab(iii),Decreasing,Terrestrial,Indomalayan
197193,Reptilia,Squamata,Natricidae,Aspidura guentheri,VU,A2bc; B1ab(iii),Decreasing,Terrestrial,Indomalayan
197194,Reptilia,Squamata,Natricidae,Aspidura drummondhayi,EN,"B1ab(ii,iii)+2ab(ii,iii)",Decreasing,Terrestrial,Indomalayan
197195,Reptilia,Squamata,Natricidae,Aspidura deraniyagalae,CR,"B1ab(ii,iii)+2ab(ii,iii)",Decreasing,Terrestrial,Indomalayan
197196,Reptilia,Squamata,Natricidae,Aspidura brachyorrhos,VU,"A2bc; B1ab(iii,v)",Decreasing,Terrestrial,Indomalayan
197197,Reptilia,Squamata,Cylindrophiidae,Cylindrophis maculatus,VU,A2bc,Decreasing,Terrestrial,Indomalayan
197198,Reptilia,Squamata,Scincidae,Lankascincus megalops,LC,,Stable,Terrestrial,Indomalayan
197199,Reptilia,Squamata,Scincidae,Lankascincus dorsicatenatus,LC,,Stable,Terrestrial,Indomalayan
197200,Reptilia,Squamata,Scincidae,Nessia sarasinorum,VU,B1ab(iii),Unknown,Terrestrial,Indomalayan
197201,Reptilia,Squamata,Scincidae,Nessia monodactyla,EN,B1ab(iii),Unknown,Terrestrial,Indomalayan
197202,Reptilia,Squamata,Scincidae,Nessia layardi,CR,B2ab(iv),Decreasing,Terrestrial,Indomalayan
197203,Reptilia,Squamata,Scincidae,Nessia hickanala,EN,B1ab(iii),Unknown,Terrestrial,Indomalayan
197204,Reptilia,Squamata,Scincidae,Nessia didactyla,EN,B1ab(iii),Unknown,Terrestrial,Indomalayan
197205,Reptilia,Squamata,Scincidae,Nessia deraniyagalai,DD,,Unknown,Terrestrial,Indomalayan
197206,Reptilia,Squamata,Scincidae,Nessia burtonii,NT,B1b(iii),Stable,Terrestrial,Indomalayan
197207,Reptilia,Squamata,Scincidae,Nessia bipes,EN,B1ab(iii),Unknown,Terrestrial,Indomalayan
197208,Reptilia,Squamata,Scincidae,Lankascincus taylori,VU,B1ab(iii),Unknown,Terrestrial,Indomalayan
197209,Reptilia,Squamata,Scincidae,Lankascincus sripadensis,EN,B1ab(iii),Unknown,Terrestrial,Indomalayan
197211,Reptilia,Squamata,Scincidae,Lankascincus greeri,EN,B1ab(iii),Unknown,Terrestrial,Indomalayan
197212,Reptilia,Squamata,Scincidae,Lankascincus gansi,LC,,Stable,Terrestrial,Indomalayan
197213,Reptilia,Squamata,Scincidae,Lankascincus fallax,LC,,Stable,Terrestrial,Indomalayan
197215,Reptilia,Squamata,Scincidae,Eutropis tammanna,LC,,Stable,Terrestrial,Indomalayan
197216,Reptilia,Squamata,Scincidae,Eutropis floweri,DD,,Unknown,Terrestrial,Indomalayan
197217,Reptilia,Squamata,Scincidae,Chalcidoseps thwaitesi,EN,B1ab(iii),Unknown,Terrestrial,Indomalayan
197218,Reptilia,Squamata,Gekkonidae,Cyrtodactylus subsolanus,EN,B2ab(iii),Unknown,Terrestrial,Indomalayan
197219,Reptilia,Squamata,Gekkonidae,Cyrtodactylus soba,VU,B1ab(iii),Unknown,Terrestrial,Indomalayan
197220,Reptilia,Squamata,Gekkonidae,Cyrtodactylus ramboda,CR,B1ab(iii)+2ab(iii),Unknown,Terrestrial,Indomalayan
197221,Reptilia,Squamata,Gekkonidae,Cyrtodactylus fraenatus,EN,B1ab(iii),Unknown,Terrestrial,Indomalayan
197222,Reptilia,Squamata,Gekkonidae,Cyrtodactylus edwardtaylori,EN,B1ab(iii),Unknown,Terrestrial,Indomalayan
197223,Reptilia,Squamata,Gekkonidae,Cyrtodactylus cracens,NT,B1b(iii),Unknown,Terrestrial,Indomalayan
197224,Reptilia,Squamata,Gekkonidae,Cnemaspis upendrai,VU,D2,Unknown,Terrestrial,Indomalayan
197225,Reptilia,Squamata,Gekkonidae,Cnemaspis silvula,LC,,Unknown,Terrestrial,Indomalayan
197226,Reptilia,Squamata,Gekkonidae,Cnemaspis scalpensis,CR,B1ab(iii),Decreasing,Terrestrial,Indomalayan
197227,Reptilia,Squamata,Gekkonidae,Cnemaspis samanalensis,CR,B1ab(iii),Unknown,Terrestrial,Indomalayan
197228,Reptilia,Squamata,Gekkonidae,Cnemaspis retigalensis,CR,B1ab(iii),Unknown,Terrestrial,Indomalayan
197229,Reptilia,Squamata,Gekkonidae,Cnemaspis punctata,EN,B1ab(iii),Decreasing,Terrestrial,Indomalayan
197230,Reptilia,Squamata,Gekkonidae,Cnemaspis pulchra,EN,B1ab(iii),Unknown,Terrestrial,Indomalayan
197231,Reptilia,Squamata,Gekkonidae,Cnemaspis phillipsi,CR,B1ab(iii),Unknown,Terrestrial,Indomalayan
197232,Reptilia,Squamata,Gekkonidae,Cnemaspis pava,NT,B1b(iii); D2,Unknown,Terrestrial,Indomalayan
197233,Reptilia,Squamata,Gekkonidae,Cnemaspis molligodai,EN,"B1ab(iii,v)",Unknown,Terrestrial,Indomalayan
197234,Reptilia,Squamata,Gekkonidae,Cnemaspis menikay,CR,B2ab(iii),Unknown,Terrestrial,Indomalayan
197235,Reptilia,Squamata,Gekkonidae,Cnemaspis latha,CR,B1ab(iii),Unknown,Terrestrial,Indomalayan
197236,Reptilia,Squamata,Gekkonidae,Cnemaspis kumarasinghei,EN,B1ab(iii),Decreasing,Terrestrial,Indomalayan
197237,Reptilia,Squamata,Gekkonidae,Cnemaspis kallima,EN,B1ab(iii),Unknown,Terrestrial,Indomalayan
197238,Reptilia,Squamata,Gekkonidae,Cnemaspis gemunu,VU,D2,Unknown,Terrestrial,Indomalayan
197240,Reptilia,Squamata,Gekkonidae,Cnemaspis amith,DD,,Unknown,Terrestrial,Indomalayan
197241,Reptilia,Squamata,Gekkonidae,Cnemaspis alwisi,EN,B1ab(iii),Unknown,Terrestrial,Indomalayan
197242,Reptilia,Squamata,Agamidae,Otocryptis wiegmanni,LC,,Decreasing,Terrestrial,Indomalayan
197243,Reptilia,Squamata,Agamidae,Otocryptis nigristigma,LC,,Unknown,Terrestrial,Indomalayan
197244,Reptilia,Squamata,Agamidae,Cophotis ceylanica,EN,"B1ab(iii,v)",Unknown,Terrestrial,Indomalayan
197245,Reptilia,Squamata,Agamidae,Ceratophora stoddartii,EN,"B1ab(ii,iii)",Unknown,Terrestrial,Indomalayan
197246,Reptilia,Squamata,Agamidae,Ceratophora karu,CR,B1ab(iii),Unknown,Terrestrial,Indomalayan
197247,Reptilia,Squamata,Agamidae,Ceratophora erdeleni,CR,B1ab(iii),Decreasing,Terrestrial,Indomalayan
197248,Reptilia,Squamata,Agamidae,Calotes nigrilabris,EN,"B1ab(iii,v)",Decreasing,Terrestrial,Indomalayan
197249,Reptilia,Squamata,Agamidae,Calotes liolepis,LC,,Unknown,Terrestrial,Indomalayan
197250,Reptilia,Squamata,Agamidae,Calotes desilvai,CR,B1ab(iii),Unknown,Terrestrial,Indomalayan
197251,Reptilia,Squamata,Agamidae,Calotes ceylonensis,LC,,Unknown,Terrestrial,Indomalayan
197252,Reptilia,Squamata,Scincidae,Eutropis madaraszi,LC,,Stable,Terrestrial,Indomalayan
197253,Reptilia,Squamata,Uropeltidae,Rhinophis lineatus,DD,,Decreasing,Terrestrial,Indomalayan
197254,Reptilia,Squamata,Uropeltidae,Rhinophis zigzag,DD,,Decreasing,Terrestrial,Indomalayan
197428,Reptilia,Squamata,Dipsadidae,Amastridium veliferum,LC,,Stable,Terrestrial,Neotropical
197429,Reptilia,Squamata,Teiidae,Holcosus festivus,LC,,Stable,Terrestrial,Neotropical
197430,Reptilia,Squamata,Agamidae,Agama hartmanni,LC,,Unknown,Terrestrial,Afrotropical
197431,Reptilia,Squamata,Agamidae,Agama bibronii,LC,,Stable,Terrestrial,Afrotropical
197432,Reptilia,Squamata,Lacertidae,Acanthodactylus taghitensis,DD,,Unknown,Terrestrial,Palearctic
197433,Reptilia,Squamata,Lacertidae,Acanthodactylus dumerilii,LC,,Stable,Terrestrial,Afrotropical|Palearctic
197434,Reptilia,Squamata,Lacertidae,Acanthodactylus aureus,LC,,Stable,Terrestrial,Afrotropical|Palearctic
197435,Reptilia,Squamata,Lacertidae,Acanthodactylus longipes,LC,,Stable,Terrestrial,Afrotropical|Palearctic
197436,Reptilia,Squamata,Teiidae,Holcosus undulatus,LC,,Stable,Terrestrial,Nearctic|Neotropical
197437,Reptilia,Squamata,Anolidae,Anolis lemurinus,LC,,Stable,Terrestrial,Neotropical
197438,Reptilia,Squamata,Anolidae,Anolis laeviventris,LC,,Stable,Terrestrial,Neotropical
197440,Reptilia,Squamata,Anolidae,Anolis cristatellus,LC,,Stable,Terrestrial,Neotropical
197441,Reptilia,Squamata,Anolidae,Anolis serranoi,LC,,Stable,Terrestrial,Neotropical
197442,Reptilia,Squamata,Anolidae,Anolis capito,LC,,Stable,Terrestrial,Neotropical
197443,Reptilia,Squamata,Anolidae,Anolis sagrei,LC,,Stable,Terrestrial,Neotropical
197444,Reptilia,Squamata,Anolidae,Anolis pentaprion,LC,,Stable,Terrestrial,Neotropical
197445,Reptilia,Squamata,Anolidae,Anolis rodriguezii,LC,,Stable,Terrestrial,Neotropical
197446,Reptilia,Squamata,Anolidae,Anolis sericeus,LC,,Stable,Terrestrial,Neotropical
197447,Reptilia,Squamata,Anolidae,Anolis allisoni,LC,,Increasing,Terrestrial,Neotropical
197448,Reptilia,Squamata,Anolidae,Anolis cupreus,LC,,Stable,Terrestrial,Neotropical
197449,Reptilia,Squamata,Anolidae,Anolis biporcatus,LC,,Stable,Terrestrial,Neotropical
197450,Reptilia,Squamata,Anolidae,Anolis petersii,NT,B2b(iii),Decreasing,Terrestrial,Neotropical
197451,Reptilia,Squamata,Anolidae,Anolis uniformis,LC,,Decreasing,Terrestrial,Neotropical
197452,Reptilia,Squamata,Anolidae,Anolis matudai,LC,,Stable,Terrestrial,Neotropical
197453,Reptilia,Squamata,Anolidae,Anolis crassulus,LC,,Stable,Terrestrial,Neotropical
197454,Reptilia,Squamata,Anolidae,Anolis dollfusianus,LC,,Stable,Terrestrial,Neotropical
197455,Reptilia,Squamata,Anolidae,Anolis tropidonotus,LC,,Stable,Terrestrial,Neotropical
197456,Reptilia,Squamata,Sphaerodactylidae,Aristelliger georgeensis,LC,,Decreasing,Terrestrial,Neotropical
197458,Reptilia,Squamata,Viperidae,Atropoides mexicanus,LC,,Unknown,Terrestrial,Neotropical
197459,Reptilia,Squamata,Viperidae,Atropoides occiduus,LC,,Stable,Terrestrial,Neotropical
197460,Reptilia,Squamata,Corytophanidae,Basiliscus vittatus,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Neotropical
197461,Reptilia,Squamata,Viperidae,Bitis arietans,LC,,Stable,Terrestrial,Afrotropical
197462,Reptilia,Squamata,Boidae,Boa constrictor,LC,,Decreasing,Terrestrial,Neotropical
197463,Reptilia,Squamata,Viperidae,Bothriechis schlegelii,LC,,Stable,Terrestrial,Neotropical
197464,Reptilia,Squamata,Viperidae,Bothrops asper,LC,,Stable,Terrestrial,Neotropical
197465,Reptilia,Squamata,Viperidae,Cerastes cerastes,LC,,Stable,Terrestrial,Afrotropical|Palearctic
197466,Reptilia,Squamata,Viperidae,Cerrophidion godmani,LC,,Unknown,Terrestrial,Neotropical
197467,Reptilia,Squamata,Scincidae,Chalcides ragazzii,LC,,Unknown,Terrestrial,Afrotropical
197468,Reptilia,Squamata,Dipsadidae,Clelia clelia,LC,,Stable,Terrestrial,Neotropical
197469,Reptilia,Squamata,Dipsadidae,Clelia scytalina,LC,,Stable,Terrestrial,Neotropical
197470,Reptilia,Squamata,Eublepharidae,Coleonyx elegans,LC,,Stable,Terrestrial,Nearctic|Neotropical
197471,Reptilia,Squamata,Dipsadidae,Coniophanes bipunctatus,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Neotropical
197472,Reptilia,Squamata,Dipsadidae,Coniophanes fissidens,LC,,Stable,Terrestrial,Neotropical
197474,Reptilia,Squamata,Corytophanidae,Corytophanes hernandesii,LC,,Stable,Terrestrial,Neotropical
197475,Reptilia,Squamata,Corytophanidae,Corytophanes percarinatus,LC,,Stable,Terrestrial,Neotropical
197476,Reptilia,Squamata,Corytophanidae,Corytophanes cristatus,LC,,Stable,Terrestrial,Neotropical
197478,Reptilia,Squamata,Viperidae,Crotalus tzabcan,LC,,Unknown,Terrestrial,Neotropical
197479,Reptilia,Squamata,Viperidae,Crotalus totonacus,LC,,Stable,Terrestrial,Nearctic|Neotropical
197480,Reptilia,Squamata,Viperidae,Crotalus simus,LC,,Unknown,Terrestrial,Neotropical
197481,Reptilia,Squamata,Colubridae,Drymobius margaritiferus,LC,,Stable,Terrestrial,Nearctic|Neotropical
197482,Reptilia,Squamata,Viperidae,Echis coloratus,LC,,Stable,Terrestrial,Afrotropical|Palearctic
197483,Reptilia,Squamata,Viperidae,Echis leucogaster,LC,,Unknown,Terrestrial,Afrotropical|Palearctic
197484,Reptilia,Squamata,Dipsadidae,Enulius flavitorques,LC,,Stable,Terrestrial,Neotropical
197485,Reptilia,Squamata,Colubridae,Ficimia publia,LC,,Stable,Terrestrial,Neotropical
197486,Reptilia,Squamata,Colubridae,Ficimia olivacea,LC,,Unknown,Terrestrial,Neotropical
197487,Reptilia,Squamata,Sphaerodactylidae,Gonatodes albogularis,LC,,Stable,Terrestrial,Neotropical
197488,Reptilia,Squamata,Gymnophthalmidae,Gymnophthalmus speciosus,LC,,Unknown,Terrestrial,Neotropical
197489,Reptilia,Squamata,Gekkonidae,Hemidactylus sinaitus,LC,,Stable,Terrestrial,Afrotropical|Palearctic
197490,Reptilia,Squamata,Dipsadidae,Imantodes gemmistratus,LC,,Stable,Terrestrial,Nearctic|Neotropical
197491,Reptilia,Squamata,Dipsadidae,Imantodes cenchoa,LC,,Stable,Terrestrial,Nearctic|Neotropical
197492,Reptilia,Squamata,Corytophanidae,Laemanctus longipes,LC,,Unknown,Terrestrial,Neotropical
197493,Reptilia,Squamata,Colubridae,Lampropeltis triangulum,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
197494,Reptilia,Squamata,Lacertidae,Latastia longicaudata,LC,,Stable,Terrestrial,Afrotropical|Palearctic
197495,Reptilia,Squamata,Xantusiidae,Lepidophyma flavimaculatum,LC,,Unknown,Terrestrial,Neotropical
197496,Reptilia,Squamata,Xantusiidae,Lepidophyma smithii,LC,,Stable,Terrestrial,Neotropical
197497,Reptilia,Squamata,Dipsadidae,Leptodeira annulata,LC,,Stable,Terrestrial,Neotropical
197498,Reptilia,Squamata,Dipsadidae,Leptodeira septentrionalis,LC,,Stable,Terrestrial,Nearctic|Neotropical
197499,Reptilia,Squamata,Colubridae,Leptophis ahaetulla,LC,,Stable,Terrestrial,Neotropical
197500,Reptilia,Squamata,Colubridae,Leptophis mexicanus,LC,,Stable,Terrestrial,Nearctic|Neotropical
197501,Reptilia,Squamata,Leptotyphlopidae,Epictia goudotii,LC,,Unknown,Terrestrial,Neotropical
198381,Reptilia,Squamata,Colubridae,Mastigodryas cliftoni,DD,,Unknown,Terrestrial,Neotropical
198382,Reptilia,Squamata,Colubridae,Mastigodryas dorsalis,LC,,Stable,Terrestrial,Neotropical
198383,Reptilia,Squamata,Lacertidae,Mesalina martini,LC,,Stable,Terrestrial,Afrotropical|Palearctic
198384,Reptilia,Squamata,Lacertidae,Mesalina pasteuri,LC,,Unknown,Terrestrial,Afrotropical|Palearctic
198385,Reptilia,Squamata,Lacertidae,Mesalina guttulata,LC,,Stable,Terrestrial,Afrotropical|Palearctic
198386,Reptilia,Squamata,Lacertidae,Mesalina rubropunctata,LC,,Stable,Terrestrial,Afrotropical|Palearctic
198387,Reptilia,Squamata,Elapidae,Micrurus nigrocinctus,LC,,Stable,Terrestrial,Neotropical
198388,Reptilia,Squamata,Dipsadidae,Ninia sebae,LC,,Stable,Terrestrial,Neotropical
198389,Reptilia,Squamata,Colubridae,Oxybelis fulgidus,LC,,Stable,Terrestrial,Neotropical
198390,Reptilia,Squamata,Colubridae,Oxybelis aeneus,LC,,Stable,Terrestrial,Nearctic|Neotropical
198391,Reptilia,Squamata,Dipsadidae,Oxyrhopus petolarius,LC,,Unknown,Terrestrial,Neotropical
198392,Reptilia,Squamata,Lacertidae,Philochortus intermedius,LC,,Unknown,Terrestrial,Afrotropical
198393,Reptilia,Squamata,Phrynosomatidae,Phrynosoma asio,LC,,Stable,Terrestrial,Neotropical
198394,Reptilia,Squamata,Phyllodactylidae,Phyllodactylus tuberculosus,LC,,Stable,Terrestrial,Nearctic|Neotropical
